timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
15/04/2023 14:15,630.5008974,,,,,,,,
15/04/2023 14:20,533.1123157,,,,,,,,
15/04/2023 14:25,631.1118126,,,,,,,,
15/04/2023 14:30,577.5577855,,,,,,,,
15/04/2023 14:35,626.3891659,,,,,,,,
15/04/2023 14:40,648.0983849,,,,,,,,
15/04/2023 14:45,614.2836838,,,,,,,,
15/04/2023 14:50,632.1597443,,,,,,,,
15/04/2023 14:55,634.3659096,,,,,,,,
15/04/2023 15:00,632.2174702,,,,,,,,
15/04/2023 15:05,635.1576567,,,,,,,,
15/04/2023 15:10,633.7531033,,,,,,,,
15/04/2023 15:15,653.0766344,,,,,,,,
15/04/2023 15:20,625.9955406,,,,,,,,
15/04/2023 15:25,648.7757645,,,,,,,,
15/04/2023 15:30,646.5428772,,,,,,,,
15/04/2023 15:35,619.5917549,2.517436028,18.98666573,792.3981323,201.7076874,0,7.300000191,951.4066772,0
15/04/2023 15:40,629.5062485,3.5,19.96333313,624.4318237,242.6000061,0,8,951.4899902,0
15/04/2023 15:45,600.0059128,4.123333454,20.09000015,609.2924194,236.0333405,0,7.5,951.5200195,0
15/04/2023 15:50,610.7689371,3.396666765,20.06333351,592.7952881,240.3666687,0,7.599999905,951.5766602,0
15/04/2023 15:55,590.1250515,4.153333187,20.07999992,575.296875,246.8333282,0,7.199999809,951.5999756,0
15/04/2023 16:00,588.6315079,3.443333387,20.19333267,558.5646362,238.6000061,0,6,951.6166382,0
15/04/2023 16:05,607.2314405,4.933333397,20.14333344,540.3369751,248.3333282,0,10.19999981,951.6166382,0
15/04/2023 16:10,605.5505905,3.346666574,20.04999924,521.8773804,225.1000061,0,6.099999905,951.666687,0
15/04/2023 16:15,573.4428682,3.553333282,20.16333389,503.7427673,228.2333374,0,6.699999809,951.7166748,0
15/04/2023 16:20,601.6421299,4.179999828,20.10333443,485.2931213,219.6333313,0,8.399999619,951.7833252,0
15/04/2023 16:25,600.2262554,3.789999962,20.07999992,468.0145874,216.7333374,0,7.5,951.8099976,0
15/04/2023 16:30,605.0868616,3.529999971,19.93333244,449.2069702,231.2666626,0,8.100000381,951.8166504,0
15/04/2023 16:35,612.3477535,3.75999999,20.0466671,430.7872314,205.9666595,0,7,951.8466797,0
15/04/2023 16:40,600.6887913,3.869999886,19.95000076,410.5430298,223.2333374,0,9.800000191,951.8900146,0
15/04/2023 16:45,614.4980874,3.866666555,20.08666611,390.7860413,250.5333405,0,8.100000381,951.9033813,0
15/04/2023 16:50,607.3702869,3.153333187,20.04000092,370.2434692,207.6333313,0,6.300000191,951.9367065,0
15/04/2023 16:55,583.5772662,3.446666718,19.90333366,351.5469666,204.0666656,0,7.800000191,951.9433594,0
15/04/2023 17:00,555.3854985,3.710000038,19.94000053,332.6149292,216.3333282,0,7.199999809,952.0632935,0
15/04/2023 17:05,520.6273623,4.326666832,19.81999969,312.335083,231.1000061,0,9.399999619,952.0966187,0
15/04/2023 17:10,486.6740494,3.170000076,19.83666611,293.5139771,212.8999939,0,7.5,952.0999756,0
15/04/2023 17:15,442.7046371,3.889999866,19.86666679,273.407135,232.5666656,0,7.400000095,952.1199951,0
15/04/2023 17:20,409.5291619,3.226666689,19.76000023,254.082077,223.6999969,0,7.099999905,952.1433105,0
15/04/2023 17:25,371.5628095,3.190000057,19.79666519,233.5339508,215.0333405,0,6.099999905,952.1966553,0
